date,continent,city,theme,is_global,importance
2024-09-17,North America,Toronto,Cybersecurity,True,0.13
2024-10-01,Africa,Casablanca,Wildlife Conservation,False,0.21
2024-09-20,North America,Toronto,Silicon Valley,False,0.54
2024-10-16,South America,Bogotá,Andes Mountains,False,0.68
2024-10-05,Africa,Nairobi,African Union,False,0.75
2024-09-17,South America,Santiago,Soccer,False,0.79
2024-10-14,North America,Toronto,Space Exploration,True,0.52
2024-09-30,Oceania,Auckland,Great Barrier Reef,False,0.68
2024-10-07,Europe,London,European Union,False,0.42
2024-09-24,Europe,Berlin,Brexit,False,0.41
2024-09-28,Oceania,Auckland,Kangaroos,False,0.37
2024-10-05,North America,New York,Cybersecurity,True,0.41
2024-09-28,South America,Lima,Carnival,False,0.37
2024-10-05,Africa,Lagos,African Union,False,0.62
2024-10-13,Africa,Cairo,Wildlife Conservation,False,0.76
2024-09-21,Oceania,Perth,Indigenous Rights,False,0.68
2024-09-24,Asia,Shanghai,Cybersecurity,True,0.11
2024-10-07,South America,São Paulo,Latin Music,False,0.23
2024-09-18,South America,Lima,Carnival,False,0.82
2024-10-12,Europe,London,Royal Families,False,0.68
2024-09-18,Asia,Shanghai,Artificial Intelligence,True,0.54
2024-09-28,Europe,Madrid,Champions League,False,0.82
2024-10-02,Africa,Cairo,Nile River,False,0.78
2024-10-15,Oceania,Sydney,Global Economy,True,0.44
2024-09-28,Oceania,Sydney,Health and Pandemics,True,0.42
2024-10-02,Asia,Seoul,Global Economy,True,0.53
2024-10-10,Asia,Seoul,Sumo Wrestling,False,0.83
2024-09-17,North America,Mexico City,Wall Street,False,0.12
2024-10-11,Africa,Lagos,Cybersecurity,True,0.29
2024-10-02,Africa,Johannesburg,Safaris,False,0.14
2024-09-30,Asia,Seoul,Silk Road,False,0.34
2024-10-08,Asia,Mumbai,Great Wall,False,0.92
2024-10-07,Oceania,Melbourne,Indigenous Rights,False,0.53
2024-10-12,Asia,Shanghai,Silk Road,False,0.36
2024-09-17,Asia,Seoul,Great Wall,False,0.85
2024-10-17,South America,Buenos Aires,Andes Mountains,False,0.37
2024-10-13,Oceania,Perth,Rugby,False,0.92
2024-09-26,Asia,Seoul,Cybersecurity,True,0.38
2024-10-13,Asia,Seoul,Sumo Wrestling,False,0.37
2024-09-18,Oceania,Auckland,Outback,False,0.14
2024-10-08,Oceania,Perth,Cybersecurity,True,0.12
2024-10-10,North America,New York,NFL,False,0.99
2024-10-12,Europe,Rome,European Union,False,0.81
2024-10-01,South America,São Paulo,Soccer,False,0.83
2024-10-10,Asia,Mumbai,Silk Road,False,0.96
2024-10-10,Europe,Rome,Global Economy,True,0.36
2024-09-27,Africa,Casablanca,Artificial Intelligence,True,0.96
2024-10-16,Oceania,Sydney,Outback,False,0.4
2024-09-27,Asia,Tokyo,Climate Change,True,0.38
2024-09-26,South America,Buenos Aires,Renewable Energy,True,0.98
2024-10-12,Africa,Lagos,African Union,False,0.53
2024-10-08,Africa,Johannesburg,Health and Pandemics,True,0.69
2024-10-16,Asia,Mumbai,Silk Road,False,0.54
2024-10-17,North America,New York,US Politics,False,0.77
2024-10-08,Europe,Madrid,European Union,False,0.91
2024-09-24,Asia,Mumbai,Space Exploration,True,0.62
2024-09-30,South America,Buenos Aires,Latin Music,False,0.15
2024-09-25,Africa,Casablanca,Sahara Desert,False,0.85
2024-09-22,South America,Bogotá,Carnival,False,0.11
2024-09-18,Asia,Bangkok,K-pop,False,0.88
2024-10-15,North America,New York,Silicon Valley,False,0.36
2024-09-21,North America,Los Angeles,Hollywood,False,0.58
2024-10-01,Africa,Lagos,Sahara Desert,False,0.25
2024-10-06,South America,São Paulo,Andes Mountains,False,0.73
2024-10-10,Europe,Madrid,Royal Families,False,0.33
2024-09-29,Africa,Casablanca,Climate Change,True,0.85
2024-09-28,South America,Santiago,Renewable Energy,True,0.34
2024-09-22,South America,Buenos Aires,Andes Mountains,False,0.87
2024-09-19,Oceania,Melbourne,International Relations,True,0.3
2024-10-11,Asia,Mumbai,Technology Advancements,True,0.27
2024-09-17,Europe,Madrid,Brexit,False,0.97
2024-10-07,North America,Chicago,Silicon Valley,False,0.61
2024-09-19,Africa,Nairobi,Health and Pandemics,True,0.34
2024-09-22,Asia,Shanghai,K-pop,False,0.26
2024-10-07,Asia,Seoul,Sumo Wrestling,False,0.8
2024-10-01,Asia,Seoul,Silk Road,False,0.58
2024-10-10,Oceania,Sydney,Artificial Intelligence,True,0.86
2024-09-17,Asia,Seoul,Great Wall,False,0.67
2024-09-19,North America,Los Angeles,Hollywood,False,0.92
2024-09-27,North America,Chicago,NFL,False,0.97
2024-10-11,Oceania,Perth,Technology Advancements,True,0.4
2024-10-07,North America,Los Angeles,Space Exploration,True,0.5
2024-09-22,Europe,London,European Union,False,0.43
2024-10-05,North America,Los Angeles,NFL,False,0.55
2024-10-09,North America,Chicago,NFL,False,0.34
2024-09-23,South America,São Paulo,Cybersecurity,True,0.57
2024-10-15,Oceania,Brisbane,Indigenous Rights,False,0.65
2024-09-30,Africa,Nairobi,Nile River,False,0.15
2024-10-10,Oceania,Perth,Indigenous Rights,False,0.33
2024-10-17,Asia,Bangkok,Artificial Intelligence,True,0.25
2024-10-14,Europe,Paris,Brexit,False,0.82
2024-09-30,North America,Mexico City,NFL,False,0.11
2024-10-14,Africa,Nairobi,Sahara Desert,False,0.18
2024-10-14,North America,Chicago,US Politics,False,0.63
2024-09-29,Oceania,Melbourne,Rugby,False,0.97
2024-10-17,Asia,Seoul,K-pop,False,0.4
2024-09-24,South America,São Paulo,Carnival,False,0.62
2024-09-19,South America,Bogotá,Soccer,False,0.83
2024-10-11,Oceania,Melbourne,Climate Change,True,0.26
2024-10-11,North America,Chicago,US Politics,False,0.49
2024-10-08,North America,Toronto,US Politics,False,0.13
2024-09-28,Europe,Berlin,Climate Change,True,0.66
2024-09-28,North America,Los Angeles,Silicon Valley,False,0.89
2024-10-12,Africa,Nairobi,Safaris,False,0.43
2024-10-04,South America,Santiago,Andes Mountains,False,0.94
2024-09-30,Asia,Mumbai,Cybersecurity,True,0.71
2024-09-24,North America,Chicago,Renewable Energy,True,0.23
2024-10-11,Europe,Berlin,European Union,False,0.32
2024-09-26,Asia,Bangkok,Sumo Wrestling,False,0.27
2024-10-12,Africa,Johannesburg,Wildlife Conservation,False,0.8
2024-09-28,Asia,Bangkok,Artificial Intelligence,True,0.59
2024-09-28,Asia,Shanghai,Artificial Intelligence,True,0.75
2024-09-27,North America,New York,US Politics,False,0.56
2024-10-15,Europe,Berlin,Royal Families,False,0.36
2024-09-29,Asia,Tokyo,K-pop,False,0.33
2024-10-06,North America,Toronto,NFL,False,0.52
2024-10-07,North America,Toronto,Hollywood,False,0.99
2024-09-28,Asia,Shanghai,Great Wall,False,0.92
2024-10-13,North America,Toronto,US Politics,False,0.31
2024-09-19,Europe,London,Cybersecurity,True,0.15
2024-09-22,Asia,Mumbai,Technology Advancements,True,0.93
2024-09-24,Asia,Mumbai,Climate Change,True,0.12
2024-10-07,Asia,Seoul,Sumo Wrestling,False,0.1
2024-10-04,North America,Mexico City,Climate Change,True,0.28
2024-10-15,Asia,Bangkok,Bollywood,False,0.65
2024-10-08,Asia,Bangkok,Silk Road,False,0.93
2024-09-22,South America,Lima,Global Trade,True,0.61
2024-10-12,Europe,Berlin,European Union,False,0.82
2024-10-01,Asia,Shanghai,Great Wall,False,0.25
2024-09-28,Europe,Madrid,Royal Families,False,0.96
2024-09-17,Asia,Shanghai,Bollywood,False,0.22
2024-09-26,Africa,Lagos,African Union,False,0.32
2024-09-17,South America,Santiago,Amazon Rainforest,False,0.93
2024-09-17,Asia,Bangkok,Renewable Energy,True,0.28
2024-10-05,Asia,Shanghai,Bollywood,False,0.62
2024-09-17,Europe,Berlin,Brexit,False,0.58
2024-10-06,Europe,London,Global Economy,True,0.1
2024-10-16,North America,Chicago,Technology Advancements,True,0.25
2024-10-05,Africa,Johannesburg,Sahara Desert,False,0.69
2024-10-07,Oceania,Perth,Indigenous Rights,False,0.37
2024-10-06,Europe,Madrid,Climate Change,True,0.92
2024-10-14,North America,Toronto,Renewable Energy,True,0.32
2024-09-26,Europe,Paris,Art Exhibitions,False,0.65
2024-09-20,Europe,Paris,Royal Families,False,0.95
2024-10-02,Europe,Rome,Champions League,False,0.36
2024-10-11,Oceania,Auckland,Outback,False,0.8
2024-09-23,Oceania,Brisbane,Kangaroos,False,0.79
2024-09-20,Oceania,Melbourne,Great Barrier Reef,False,0.59
2024-09-23,South America,São Paulo,Latin Music,False,0.62
2024-09-17,Europe,London,Art Exhibitions,False,0.43
2024-10-17,North America,Chicago,Hollywood,False,0.99
2024-10-16,North America,Los Angeles,Renewable Energy,True,0.27
2024-10-10,Asia,Bangkok,Great Wall,False,0.13
2024-10-08,South America,Buenos Aires,Andes Mountains,False,0.41
2024-09-23,South America,Buenos Aires,Latin Music,False,0.97
2024-10-08,Europe,London,European Union,False,0.24
2024-10-09,South America,Santiago,Carnival,False,0.52
2024-09-17,Africa,Nairobi,Space Exploration,True,0.76
2024-10-14,South America,Santiago,Andes Mountains,False,1.0
2024-09-24,Africa,Johannesburg,Safaris,False,0.1
2024-09-28,South America,Lima,Soccer,False,0.81
2024-09-21,South America,Santiago,Global Trade,True,0.2
2024-10-09,Africa,Casablanca,African Union,False,0.83
2024-10-01,South America,Santiago,Soccer,False,0.6
2024-09-22,Asia,Seoul,Silk Road,False,0.81
2024-09-23,Africa,Nairobi,Sahara Desert,False,0.22
2024-09-29,Europe,Berlin,Global Economy,True,0.47
2024-10-14,Oceania,Sydney,Rugby,False,0.16
2024-10-04,North America,Mexico City,Hollywood,False,0.28
2024-10-10,North America,Los Angeles,US Politics,False,0.49
2024-10-13,Europe,Paris,European Union,False,0.66
2024-10-12,North America,Los Angeles,Renewable Energy,True,0.86
2024-10-03,Asia,Mumbai,Great Wall,False,0.16
2024-10-17,Europe,Berlin,Climate Change,True,0.14
2024-09-29,North America,Los Angeles,Silicon Valley,False,0.86
2024-09-26,Europe,Madrid,Technology Advancements,True,0.34
2024-09-17,Africa,Lagos,Wildlife Conservation,False,0.89
2024-10-14,Europe,Paris,Art Exhibitions,False,0.79
2024-10-15,Asia,Tokyo,Silk Road,False,0.18
2024-10-09,North America,Chicago,US Politics,False,0.62
2024-09-30,Oceania,Sydney,Rugby,False,0.71
2024-09-23,Oceania,Perth,Indigenous Rights,False,0.53
2024-10-15,Africa,Nairobi,Wildlife Conservation,False,0.96
2024-10-09,Asia,Seoul,K-pop,False,0.92
2024-09-30,Oceania,Perth,Space Exploration,True,0.63
2024-10-12,South America,Buenos Aires,Amazon Rainforest,False,0.48
2024-10-04,Asia,Tokyo,Sumo Wrestling,False,0.23
2024-09-28,Europe,London,Champions League,False,0.35
2024-10-12,Europe,Berlin,Brexit,False,0.49
2024-09-30,South America,Buenos Aires,International Relations,True,0.35
2024-09-23,Europe,Rome,Champions League,False,0.44
2024-10-05,Europe,London,Art Exhibitions,False,0.19
2024-10-02,Asia,Bangkok,Artificial Intelligence,True,0.54
2024-10-10,North America,Mexico City,US Politics,False,0.14
2024-09-24,Oceania,Sydney,Space Exploration,True,0.28
2024-10-17,North America,Mexico City,NFL,False,0.33
2024-10-06,North America,Mexico City,US Politics,False,0.99
2024-10-12,North America,New York,US Politics,False,0.2
2024-09-27,Europe,Madrid,Cybersecurity,True,0.5
2024-09-24,Oceania,Perth,Great Barrier Reef,False,0.12
2024-10-07,Oceania,Brisbane,Great Barrier Reef,False,0.5
2024-09-23,South America,Lima,Artificial Intelligence,True,0.72
2024-09-22,Europe,Madrid,Brexit,False,0.86
2024-09-23,Europe,Madrid,European Union,False,0.85
2024-10-12,Africa,Johannesburg,Safaris,False,0.24
2024-09-17,Oceania,Brisbane,Great Barrier Reef,False,0.76
2024-09-19,Europe,Paris,Royal Families,False,0.92
2024-09-29,North America,Mexico City,NFL,False,0.8
2024-09-20,Asia,Bangkok,Bollywood,False,0.8
2024-10-12,South America,Lima,Carnival,False,0.15
2024-10-01,North America,Los Angeles,Hollywood,False,0.11
2024-09-20,Asia,Tokyo,Bollywood,False,0.23
2024-09-22,Asia,Shanghai,Artificial Intelligence,True,0.28
2024-10-01,South America,São Paulo,Cybersecurity,True,0.64
2024-10-15,Asia,Mumbai,Sumo Wrestling,False,0.33
2024-10-17,Oceania,Sydney,Kangaroos,False,0.47
2024-10-02,Europe,Madrid,International Relations,True,0.33
2024-09-22,Europe,Rome,European Union,False,0.21
2024-10-16,Europe,Berlin,Royal Families,False,0.65
2024-09-17,Europe,London,Brexit,False,0.54
2024-09-21,Europe,Berlin,Brexit,False,0.13
2024-09-21,Asia,Bangkok,Sumo Wrestling,False,0.19
2024-09-25,South America,Buenos Aires,Andes Mountains,False,0.25
2024-10-07,North America,Chicago,Wall Street,False,0.67
2024-09-22,North America,Los Angeles,NFL,False,0.92
2024-09-23,Europe,Paris,Brexit,False,0.69
2024-09-23,Asia,Seoul,Silk Road,False,0.36
2024-09-25,North America,Los Angeles,Wall Street,False,0.28
2024-09-17,South America,Lima,International Relations,True,0.67
2024-09-18,Europe,Paris,Champions League,False,0.25
2024-09-29,Africa,Lagos,Nile River,False,0.25
2024-09-21,South America,São Paulo,Carnival,False,0.46
2024-10-13,South America,Lima,Andes Mountains,False,0.49
2024-09-25,Oceania,Brisbane,Climate Change,True,0.54
2024-10-02,North America,New York,Technology Advancements,True,0.25
2024-09-24,Asia,Shanghai,Technology Advancements,True,0.16
2024-10-12,South America,Lima,Amazon Rainforest,False,0.19
2024-10-12,Asia,Seoul,International Relations,True,0.31
2024-10-11,Oceania,Brisbane,Climate Change,True,0.24
2024-09-23,Africa,Johannesburg,Health and Pandemics,True,0.23
2024-10-12,Oceania,Brisbane,Space Exploration,True,0.7
2024-09-24,South America,Lima,Carnival,False,0.84
2024-10-02,Asia,Seoul,Bollywood,False,0.41
2024-09-29,Asia,Bangkok,Global Economy,True,0.21
2024-10-02,Africa,Lagos,Wildlife Conservation,False,0.64
2024-09-29,Europe,Madrid,Brexit,False,0.58
2024-09-24,Asia,Seoul,Silk Road,False,0.2
2024-09-28,Asia,Mumbai,K-pop,False,0.91
2024-10-08,South America,Buenos Aires,Amazon Rainforest,False,0.73
2024-09-27,South America,São Paulo,Climate Change,True,0.69
2024-09-24,Asia,Shanghai,Climate Change,True,0.63
2024-09-21,South America,Santiago,Latin Music,False,0.57
2024-10-16,South America,São Paulo,Amazon Rainforest,False,0.58
2024-10-04,Europe,London,Champions League,False,0.7
2024-09-22,Oceania,Melbourne,Rugby,False,0.12
2024-10-02,Oceania,Sydney,Indigenous Rights,False,0.53
2024-10-04,South America,Bogotá,International Relations,True,0.14
2024-09-28,Asia,Mumbai,K-pop,False,0.53
2024-10-09,Africa,Nairobi,African Union,False,0.4
2024-10-14,Asia,Mumbai,Sumo Wrestling,False,0.19
2024-09-28,Europe,Madrid,Climate Change,True,0.17
2024-10-14,Africa,Lagos,Global Trade,True,0.53
2024-10-05,South America,Bogotá,Soccer,False,0.59
2024-10-04,Asia,Seoul,International Relations,True,0.51
2024-10-07,North America,Los Angeles,Silicon Valley,False,0.63
2024-09-22,Europe,Berlin,European Union,False,0.87
2024-10-16,South America,Santiago,Andes Mountains,False,0.62
2024-10-15,Africa,Casablanca,Sahara Desert,False,0.44
2024-10-16,Oceania,Sydney,Health and Pandemics,True,0.16
2024-10-14,Africa,Cairo,Safaris,False,0.15
2024-09-29,South America,São Paulo,Soccer,False,0.13
2024-10-16,Asia,Seoul,Silk Road,False,0.94
2024-10-09,Africa,Nairobi,Climate Change,True,0.62
2024-10-12,Europe,Berlin,Brexit,False,0.9
2024-10-03,North America,New York,Cybersecurity,True,0.33
2024-10-06,Oceania,Auckland,Outback,False,0.64
2024-09-22,Oceania,Sydney,Outback,False,0.11
2024-09-25,Europe,London,Art Exhibitions,False,0.85
2024-10-06,North America,Chicago,Silicon Valley,False,0.35
2024-10-05,Oceania,Auckland,Rugby,False,0.47
2024-10-11,Oceania,Perth,Kangaroos,False,0.55
2024-10-12,Europe,Paris,Brexit,False,0.44
2024-10-11,South America,Bogotá,Andes Mountains,False,0.59
2024-09-22,Asia,Bangkok,International Relations,True,0.19
2024-10-04,North America,Los Angeles,International Relations,True,0.2
2024-10-08,Asia,Mumbai,Technology Advancements,True,0.34
2024-10-17,North America,New York,Hollywood,False,0.75
2024-10-08,Africa,Nairobi,Wildlife Conservation,False,0.58
2024-10-16,Europe,Madrid,Technology Advancements,True,0.13
2024-09-22,Oceania,Perth,Rugby,False,0.71
2024-10-14,Asia,Seoul,Health and Pandemics,True,0.15
2024-10-12,Europe,Berlin,Royal Families,False,0.45
2024-10-10,South America,Bogotá,Carnival,False,0.44
2024-09-21,North America,Chicago,Hollywood,False,0.99
2024-09-26,North America,Chicago,Hollywood,False,0.28
2024-09-28,Europe,London,Royal Families,False,0.69
2024-10-07,Africa,Cairo,Nile River,False,0.85
2024-09-30,Europe,Rome,European Union,False,0.48
2024-10-03,Oceania,Auckland,Rugby,False,0.58
2024-10-15,South America,São Paulo,Global Trade,True,0.5
2024-10-14,Africa,Cairo,Wildlife Conservation,False,0.86
2024-09-29,Africa,Nairobi,Artificial Intelligence,True,0.6
2024-10-14,Europe,Rome,Champions League,False,0.51
2024-09-26,North America,Toronto,Hollywood,False,0.15
2024-10-14,Europe,London,Artificial Intelligence,True,0.19
2024-09-30,Europe,London,Champions League,False,0.22
2024-09-17,Oceania,Perth,Great Barrier Reef,False,0.26
2024-10-01,Oceania,Auckland,Rugby,False,0.14
2024-09-17,Oceania,Brisbane,Kangaroos,False,0.17
2024-09-21,Europe,Madrid,Brexit,False,0.59
2024-10-17,Europe,Rome,Royal Families,False,0.12
2024-09-26,Asia,Tokyo,Bollywood,False,0.2
2024-09-30,North America,New York,NFL,False,0.79
2024-09-25,North America,Chicago,Renewable Energy,True,0.67
2024-09-18,Africa,Casablanca,Nile River,False,0.93
2024-09-29,Europe,London,European Union,False,0.73
2024-10-10,Oceania,Melbourne,Outback,False,0.35
2024-10-06,North America,Toronto,Hollywood,False,0.16
2024-09-27,South America,Buenos Aires,Soccer,False,0.21
2024-10-13,Asia,Shanghai,Great Wall,False,0.55
2024-10-09,Oceania,Brisbane,Indigenous Rights,False,0.45
2024-09-25,Asia,Shanghai,Sumo Wrestling,False,0.2
2024-10-17,Oceania,Auckland,Kangaroos,False,0.58
2024-09-29,Asia,Tokyo,Bollywood,False,0.3
2024-09-24,Oceania,Melbourne,Great Barrier Reef,False,0.93
2024-09-25,Oceania,Brisbane,Outback,False,0.37
2024-10-15,Africa,Casablanca,Sahara Desert,False,0.22
2024-10-14,South America,Bogotá,Soccer,False,0.41
2024-10-07,Oceania,Sydney,Great Barrier Reef,False,0.13
2024-09-25,Oceania,Sydney,Global Economy,True,0.99
2024-10-08,South America,São Paulo,Latin Music,False,0.89
2024-09-25,South America,Lima,Latin Music,False,0.12
2024-10-14,Oceania,Auckland,Rugby,False,0.74
2024-09-26,North America,Toronto,Renewable Energy,True,0.35
2024-09-18,Europe,London,Health and Pandemics,True,0.3
2024-09-21,Asia,Bangkok,Silk Road,False,0.71
2024-10-16,Africa,Casablanca,Space Exploration,True,0.57
2024-09-21,Asia,Tokyo,K-pop,False,0.66
2024-09-21,Europe,Paris,Brexit,False,0.82
2024-09-21,Oceania,Brisbane,Rugby,False,0.87
2024-10-13,Africa,Nairobi,Safaris,False,0.74
2024-09-28,Asia,Tokyo,Great Wall,False,0.31
2024-09-29,South America,Santiago,Technology Advancements,True,0.69
2024-10-10,South America,Buenos Aires,Soccer,False,0.66
2024-10-06,Europe,Madrid,Art Exhibitions,False,0.94
2024-10-01,Africa,Casablanca,Wildlife Conservation,False,0.55
2024-10-16,Asia,Bangkok,Silk Road,False,0.92
2024-09-17,Africa,Cairo,Sahara Desert,False,0.47
2024-10-11,Asia,Bangkok,Climate Change,True,0.16
2024-09-29,Asia,Tokyo,Bollywood,False,0.66
2024-10-03,Africa,Cairo,Artificial Intelligence,True,0.22
2024-09-28,Europe,Rome,Champions League,False,0.82
2024-09-28,Europe,Berlin,Champions League,False,0.67
2024-09-30,Oceania,Sydney,Great Barrier Reef,False,0.64
2024-10-09,Asia,Seoul,Great Wall,False,0.67
2024-09-27,Europe,Paris,Climate Change,True,0.39
2024-09-19,Europe,Berlin,Brexit,False,0.43
2024-09-25,Africa,Johannesburg,Nile River,False,0.66
2024-09-17,Africa,Lagos,Nile River,False,0.55
2024-09-29,Oceania,Brisbane,Indigenous Rights,False,0.71
2024-09-23,Oceania,Perth,Global Trade,True,0.59
2024-10-05,Asia,Seoul,Renewable Energy,True,0.8
2024-09-25,South America,Buenos Aires,Carnival,False,0.93
2024-10-11,North America,Los Angeles,Wall Street,False,0.86
2024-09-30,North America,Mexico City,NFL,False,0.18
